Year,Economy,Economy Label,Category,Category Label,Productive Capacities Index,Productive Capacities Index Footnote,Productive Capacities Index Missing value
2018,364,Iran (Islamic Republic of),40,Institutions,32.58,,
2018,364,Iran (Islamic Republic of),80,Private sector,48.614,,
2018,364,Iran (Islamic Republic of),10,Structural Change,48.0906,,
2018,368,Iraq,0,Overall index: Productive capacities index,35.3317,,
2018,368,Iraq,30,Human capital,32.9429,,
2018,368,Iraq,50,Natural capital,47.9625,,
2018,368,Iraq,20,Energy,50.3963,,
2018,368,Iraq,70,Transport,29.0185,,
2018,368,Iraq,60,Information and Communication Technology (ICT),39.2999,,
2018,368,Iraq,40,Institutions,21.5472,,
2018,368,Iraq,80,Private sector,32.2224,,
2018,368,Iraq,10,Structural Change,38.5161,,
2018,372,Ireland,0,Overall index: Productive capacities index,65.1026,,
2018,372,Ireland,30,Human capital,72.3026,,
2018,372,Ireland,50,Natural capital,27.9799,,
2018,372,Ireland,20,Energy,85.205,,
2018,372,Ireland,70,Transport,69.1906,,
2018,372,Ireland,60,Information and Communication Technology (ICT),72.7155,,
2018,372,Ireland,40,Institutions,87.4006,,
2018,372,Ireland,80,Private sector,60.0856,,
2018,372,Ireland,10,Structural Change,70.8533,,
2018,376,Israel,0,Overall index: Productive capacities index,61.2233,,
2018,376,Israel,30,Human capital,81.866,,
2018,376,Israel,50,Natural capital,26.8842,,
2018,376,Israel,20,Energy,80.3535,,
2018,376,Israel,70,Transport,48.0278,,
2018,376,Israel,60,Information and Communication Technology (ICT),71.0017,,
2018,376,Israel,40,Institutions,71.23,,
2018,376,Israel,80,Private sector,70.5053,,
2018,376,Israel,10,Structural Change,65.175,,
2018,380,Italy,0,Overall index: Productive capacities index,57.457,,
2018,380,Italy,30,Human capital,66.2513,,
2018,380,Italy,50,Natural capital,18.8415,,
2018,380,Italy,20,Energy,72.889,,
2018,380,Italy,70,Transport,44.0937,,
2018,380,Italy,60,Information and Communication Technology (ICT),70.3413,,
2018,380,Italy,40,Institutions,66.6704,,
2018,380,Italy,80,Private sector,69.6088,,
2018,380,Italy,10,Structural Change,90.6958,,
2018,388,Jamaica,0,Overall index: Productive capacities index,45.1007,,
2018,388,Jamaica,30,Human capital,47.1006,,
2018,388,Jamaica,50,Natural capital,35.7447,,
2018,388,Jamaica,20,Energy,52.2503,,
2018,388,Jamaica,70,Transport,30.4238,,
2018,388,Jamaica,60,Information and Communication Technology (ICT),50.7043,,
2018,388,Jamaica,40,Institutions,60.5637,,
2018,388,Jamaica,80,Private sector,44.1691,,
2018,388,Jamaica,10,Structural Change,47.1571,,
2018,392,Japan,0,Overall index: Productive capacities index,58.5709,,
2018,392,Japan,30,Human capital,82.8362,,
2018,392,Japan,50,Natural capital,7.774,,
2018,392,Japan,20,Energy,77.8167,,
2018,392,Japan,70,Transport,49.992,,
2018,392,Japan,60,Information and Communication Technology (ICT),76.3705,,
2018,392,Japan,40,Institutions,86.0962,,
2018,392,Japan,80,Private sector,95.6889,,
2018,392,Japan,10,Structural Change,87.8709,,
2018,400,Jordan,0,Overall index: Productive capacities index,46.8403,,
2018,400,Jordan,30,Human capital,43.6643,,
2018,400,Jordan,50,Natural capital,36.5278,,
2018,400,Jordan,20,Energy,59.3446,,
2018,400,Jordan,70,Transport,39.0296,,
2018,400,Jordan,60,Information and Communication Technology (ICT),40.4899,,
2018,400,Jordan,40,Institutions,53.9576,,
2018,400,Jordan,80,Private sector,51.0137,,
2018,400,Jordan,10,Structural Change,56.2792,,
2018,398,Kazakhstan,0,Overall index: Productive capacities index,50.7665,,
2018,398,Kazakhstan,30,Human capital,39.0863,,
2018,398,Kazakhstan,50,Natural capital,63.5943,,
2018,398,Kazakhstan,20,Energy,73.7121,,
2018,398,Kazakhstan,70,Transport,40.3406,,
2018,398,Kazakhstan,60,Information and Communication Technology (ICT),60.9273,,
2018,398,Kazakhstan,40,Institutions,47.7081,,
2018,398,Kazakhstan,80,Private sector,42.3394,,
2018,398,Kazakhstan,10,Structural Change,48.5,,
2018,404,Kenya,0,Overall index: Productive capacities index,36.9231,,
2018,404,Kenya,30,Human capital,31.7885,,
2018,404,Kenya,50,Natural capital,44.8957,,
2018,404,Kenya,20,Energy,28.1513,,
2018,404,Kenya,70,Transport,31.9392,,
2018,404,Kenya,60,Information and Communication Technology (ICT),31.0515,,
2018,404,Kenya,40,Institutions,42.3838,,
2018,404,Kenya,80,Private sector,43.2784,,
2018,404,Kenya,10,Structural Change,47.2638,,
2018,296,Kiribati,0,Overall index: Productive capacities index,44.6573,,
2018,296,Kiribati,30,Human capital,35.5161,,
2018,296,Kiribati,50,Natural capital,47.9381,,
2018,296,Kiribati,20,Energy,54.9946,At least half of the indicators in the category have been imputed.,
2018,296,Kiribati,70,Transport,54.8969,,
2018,296,Kiribati,60,Information and Communication Technology (ICT),24.1455,,
2018,296,Kiribati,40,Institutions,62.9816,,
2018,296,Kiribati,80,Private sector,64.6286,All indicators in the category have been imputed.,
2018,296,Kiribati,10,Structural Change,31.3103,,
2018,410,"Korea, Republic of",0,Overall index: Productive capacities index,61.9618,,
2018,410,"Korea, Republic of",30,Human capital,95.5581,,
2018,410,"Korea, Republic of",50,Natural capital,12.2726,,
2018,410,"Korea, Republic of",20,Energy,81.5638,,
2018,410,"Korea, Republic of",70,Transport,50.9737,,
2018,410,"Korea, Republic of",60,Information and Communication Technology (ICT),76.7285,,
2018,410,"Korea, Republic of",40,Institutions,76.7305,,
2018,410,"Korea, Republic of",80,Private sector,94.9429,,
2018,410,"Korea, Republic of",10,Structural Change,79.7177,,
2018,414,Kuwait,0,Overall index: Productive capacities index,56.9019,,
2018,414,Kuwait,30,Human capital,47.6052,,
2018,414,Kuwait,50,Natural capital,49.5372,,
2018,414,Kuwait,20,Energy,78.0616,,
2018,414,Kuwait,70,Transport,55.2077,,
2018,414,Kuwait,60,Information and Communication Technology (ICT),61.1357,,
2018,414,Kuwait,40,Institutions,53.155,,
2018,414,Kuwait,80,Private sector,63.4964,,
2018,414,Kuwait,10,Structural Change,52.4084,,
2018,417,Kyrgyzstan,0,Overall index: Productive capacities index,43.2344,,
2018,417,Kyrgyzstan,30,Human capital,38.1944,,
2018,417,Kyrgyzstan,50,Natural capital,56.7179,,
2018,417,Kyrgyzstan,20,Energy,47.3234,,
2018,417,Kyrgyzstan,70,Transport,30.4507,,
2018,417,Kyrgyzstan,60,Information and Communication Technology (ICT),46.5881,,
2018,417,Kyrgyzstan,40,Institutions,41.3715,,
2018,417,Kyrgyzstan,80,Private sector,37.0272,,
2018,417,Kyrgyzstan,10,Structural Change,54.7961,,
2018,418,Lao People's Dem. Rep.,0,Overall index: Productive capacities index,38.6101,,
2018,418,Lao People's Dem. Rep.,30,Human capital,29.2574,,
2018,418,Lao People's Dem. Rep.,50,Natural capital,38.7888,,
2018,418,Lao People's Dem. Rep.,20,Energy,50.6161,,
2018,418,Lao People's Dem. Rep.,70,Transport,31.4044,,
2018,418,Lao People's Dem. Rep.,60,Information and Communication Technology (ICT),33.8101,,
2018,418,Lao People's Dem. Rep.,40,Institutions,37.8074,,
2018,418,Lao People's Dem. Rep.,80,Private sector,35.7772,,
2018,418,Lao People's Dem. Rep.,10,Structural Change,59.8629,,
2018,428,Latvia,0,Overall index: Productive capacities index,56.8555,,
2018,428,Latvia,30,Human capital,55.1517,,
2018,428,Latvia,50,Natural capital,29.75,,
2018,428,Latvia,20,Energy,65.5869,,
2018,428,Latvia,70,Transport,55.087,,
2018,428,Latvia,60,Information and Communication Technology (ICT),65.108,,
2018,428,Latvia,40,Institutions,73.3387,,
2018,428,Latvia,80,Private sector,54.476,,
2018,428,Latvia,10,Structural Change,70.81,,
2018,422,Lebanon,0,Overall index: Productive capacities index,47.0052,,
2018,422,Lebanon,30,Human capital,45.1021,,
2018,422,Lebanon,50,Natural capital,32.423,,
2018,422,Lebanon,20,Energy,63.8045,,
2018,422,Lebanon,70,Transport,42.8685,,
2018,422,Lebanon,60,Information and Communication Technology (ICT),50.4125,,
2018,422,Lebanon,40,Institutions,36.4809,,
2018,422,Lebanon,80,Private sector,50.871,At least half of the indicators in the category have been imputed.,
2018,422,Lebanon,10,Structural Change,63.6876,,
2018,426,Lesotho,0,Overall index: Productive capacities index,41.3995,,
2018,426,Lesotho,30,Human capital,29.912,,
2018,426,Lesotho,50,Natural capital,66.6416,,
2018,426,Lesotho,20,Energy,31.1759,At least half of the indicators in the category have been imputed.,
2018,426,Lesotho,70,Transport,48.9877,All indicators in the category have been imputed.,
2018,426,Lesotho,60,Information and Communication Technology (ICT),28.4029,,
2018,426,Lesotho,40,Institutions,47.5154,,
2018,426,Lesotho,80,Private sector,37.9999,,
2018,426,Lesotho,10,Structural Change,55.2693,,
2018,430,Liberia,0,Overall index: Productive capacities index,29.805,,
2018,430,Liberia,30,Human capital,31.084,,
2018,430,Liberia,50,Natural capital,50.4339,,
2018,430,Liberia,20,Energy,10.2354,At least half of the indicators in the category have been imputed.,
2018,430,Liberia,70,Transport,39.1811,All indicators in the category have been imputed.,
2018,430,Liberia,60,Information and Communication Technology (ICT),18.3999,At least half of the indicators in the category have been imputed.,
2018,430,Liberia,40,Institutions,38.5162,,
2018,430,Liberia,80,Private sector,35.3016,At least half of the indicators in the category have been imputed.,
2018,430,Liberia,10,Structural Change,39.5926,,
2018,434,Libya,0,Overall index: Productive capacities index,39.0357,,
2018,434,Libya,30,Human capital,41.7021,At least half of the indicators in the category have been imputed.,
2018,434,Libya,50,Natural capital,55.6708,,
2018,434,Libya,20,Energy,53.242,,
2018,434,Libya,70,Transport,39.1104,,
2018,434,Libya,60,Information and Communication Technology (ICT),45.0038,At least half of the indicators in the category have been imputed.,
2018,434,Libya,40,Institutions,14.0035,,
2018,434,Libya,80,Private sector,43.1015,At least half of the indicators in the category have been imputed.,
2018,434,Libya,10,Structural Change,41.0569,,
2018,440,Lithuania,0,Overall index: Productive capacities index,50.0009,,
2018,440,Lithuania,30,Human capital,60.8317,,
2018,440,Lithuania,50,Natural capital,30.6257,,
2018,440,Lithuania,20,Energy,57.1312,,
2018,440,Lithuania,70,Transport,18.7948,,
2018,440,Lithuania,60,Information and Communication Technology (ICT),67.2406,,
2018,440,Lithuania,40,Institutions,75.4859,,
2018,440,Lithuania,80,Private sector,55.9498,,
2018,440,Lithuania,10,Structural Change,68.7698,,
2018,442,Luxembourg,0,Overall index: Productive capacities index,62.1502,,
2018,442,Luxembourg,30,Human capital,64.6175,,
2018,442,Luxembourg,50,Natural capital,15.9648,,
2018,442,Luxembourg,20,Energy,75.986,,
2018,442,Luxembourg,70,Transport,70.3163,,
2018,442,Luxembourg,60,Information and Communication Technology (ICT),80.5943,,
2018,442,Luxembourg,40,Institutions,94.8178,,
2018,442,Luxembourg,80,Private sector,80.7194,,
2018,442,Luxembourg,10,Structural Change,65.4735,,
2018,450,Madagascar,0,Overall index: Productive capacities index,29.5867,,
2018,450,Madagascar,30,Human capital,26.1261,,
2018,450,Madagascar,50,Natural capital,56.0548,,
2018,450,Madagascar,20,Energy,25.7904,,
2018,450,Madagascar,70,Transport,21.828,,
2018,450,Madagascar,60,Information and Communication Technology (ICT),16.6259,,
2018,450,Madagascar,40,Institutions,37.5424,,
2018,450,Madagascar,80,Private sector,28.3508,,
2018,450,Madagascar,10,Structural Change,40.2475,,
2018,454,Malawi,0,Overall index: Productive capacities index,22.6853,,
2018,454,Malawi,30,Human capital,32.3624,,
2018,454,Malawi,50,Natural capital,64.7927,,
2018,454,Malawi,20,Energy,10.2491,At least half of the indicators in the category have been imputed.,
2018,454,Malawi,70,Transport,5.7138,,
2018,454,Malawi,60,Information and Communication Technology (ICT),17.5852,,
2018,454,Malawi,40,Institutions,43.5049,,
2018,454,Malawi,80,Private sector,27.2718,,
2018,454,Malawi,10,Structural Change,27.3768,,
2018,458,Malaysia,0,Overall index: Productive capacities index,56.8516,,
2018,458,Malaysia,30,Human capital,50.4242,,
2018,458,Malaysia,50,Natural capital,35.8145,,
2018,458,Malaysia,20,Energy,71.4709,,
2018,458,Malaysia,70,Transport,48.2991,,
2018,458,Malaysia,60,Information and Communication Technology (ICT),61.7729,,
2018,458,Malaysia,40,Institutions,66.1434,,
2018,458,Malaysia,80,Private sector,65.1362,,
2018,458,Malaysia,10,Structural Change,65.7757,,
2018,462,Maldives,0,Overall index: Productive capacities index,48.4983,,
2018,462,Maldives,30,Human capital,48.5409,,
2018,462,Maldives,50,Natural capital,20.0819,,
2018,462,Maldives,20,Energy,72.1511,At least half of the indicators in the category have been imputed.,
2018,462,Maldives,70,Transport,48.3461,,
2018,462,Maldives,60,Information and Communication Technology (ICT),55.5384,,
2018,462,Maldives,40,Institutions,44.2553,,
2018,462,Maldives,80,Private sector,52.7301,,
2018,462,Maldives,10,Structural Change,69.4512,,
2018,466,Mali,0,Overall index: Productive capacities index,23.3883,,
2018,466,Mali,30,Human capital,15.2824,,
2018,466,Mali,50,Natural capital,58.756,,
2018,466,Mali,20,Energy,18.9242,At least half of the indicators in the category have been imputed.,
2018,466,Mali,70,Transport,4.9847,At least half of the indicators in the category have been imputed.,
2018,466,Mali,60,Information and Communication Technology (ICT),28.5791,,
2018,466,Mali,40,Institutions,35.1067,,
2018,466,Mali,80,Private sector,47.7928,At least half of the indicators in the category have been imputed.,
2018,466,Mali,10,Structural Change,22.0438,,
2018,470,Malta,0,Overall index: Productive capacities index,60.9261,,
2018,470,Malta,30,Human capital,61.5252,,
2018,470,Malta,50,Natural capital,28.0903,,
2018,470,Malta,20,Energy,81.3308,,
2018,470,Malta,70,Transport,66.9225,,
2018,470,Malta,60,Information and Communication Technology (ICT),75.0991,,
2018,470,Malta,40,Institutions,79.2669,,
2018,470,Malta,80,Private sector,61.2039,,
2018,470,Malta,10,Structural Change,55.3969,,
2018,584,Marshall Islands,0,Overall index: Productive capacities index,46.5673,,
2018,584,Marshall Islands,30,Human capital,39.2674,,
2018,584,Marshall Islands,50,Natural capital,23.4569,,
2018,584,Marshall Islands,20,Energy,70.06,At least half of the indicators in the category have been imputed.,
2018,584,Marshall Islands,70,Transport,68.3758,,
2018,584,Marshall Islands,60,Information and Communication Technology (ICT),34.1471,At least half of the indicators in the category have been imputed.,
2018,584,Marshall Islands,40,Institutions,50.526,,
2018,584,Marshall Islands,80,Private sector,74.9615,All indicators in the category have been imputed.,
2018,584,Marshall Islands,10,Structural Change,38.7497,,
2018,478,Mauritania,0,Overall index: Productive capacities index,34.47,,
2018,478,Mauritania,30,Human capital,24.9169,,
2018,478,Mauritania,50,Natural capital,63.6676,,
2018,478,Mauritania,20,Energy,35.1898,At least half of the indicators in the category have been imputed.,
2018,478,Mauritania,70,Transport,17.9333,,
2018,478,Mauritania,60,Information and Communication Technology (ICT),29.1014,,
2018,478,Mauritania,40,Institutions,38.0452,,
2018,478,Mauritania,80,Private sector,36.2242,At least half of the indicators in the category have been imputed.,
2018,478,Mauritania,10,Structural Change,49.6399,,
2018,480,Mauritius,0,Overall index: Productive capacities index,54.026,,
2018,480,Mauritius,30,Human capital,48.395,,
2018,480,Mauritius,50,Natural capital,25.1977,,
2018,480,Mauritius,20,Energy,69.5692,,
