Year,Economy,Economy Label,Index,Index Label,Index Base 2015,Index Base 2015 Footnote,Index Base 2015 Missing value
2019,860,"Uzbekistan",8,"Purchasing power index of exports",153.7313,,
2019,548,"Vanuatu",1,"Value index of exports",142.2206,,
2019,548,"Vanuatu",2,"Value index of imports",96.7501,,
2019,548,"Vanuatu",3,"Volume index of exports",149.2408,,
2019,548,"Vanuatu",4,"Volume index of imports",92.6025,,
2019,548,"Vanuatu",5,"Unit value index of exports",95.2961,,
2019,548,"Vanuatu",6,"Unit value index of imports",104.479,,
2019,548,"Vanuatu",7,"Terms of trade index",91.2108,,
2019,548,"Vanuatu",8,"Purchasing power index of exports",136.1237,,
2019,862,"Venezuela (Bolivarian Rep. of)",1,"Value index of exports",46.1283,,
2019,862,"Venezuela (Bolivarian Rep. of)",2,"Value index of imports",17.6118,,
2019,862,"Venezuela (Bolivarian Rep. of)",3,"Volume index of exports",,,"Not publishable"
2019,862,"Venezuela (Bolivarian Rep. of)",4,"Volume index of imports",,,"Not publishable"
2019,862,"Venezuela (Bolivarian Rep. of)",5,"Unit value index of exports",,,"Not publishable"
2019,862,"Venezuela (Bolivarian Rep. of)",6,"Unit value index of imports",,,"Not publishable"
2019,862,"Venezuela (Bolivarian Rep. of)",7,"Terms of trade index",,,"Not publishable"
2019,862,"Venezuela (Bolivarian Rep. of)",8,"Purchasing power index of exports",,,"Not publishable"
2019,704,"Viet Nam",1,"Value index of exports",163.0631,,
2019,704,"Viet Nam",2,"Value index of imports",153.0066,,
2019,704,"Viet Nam",3,"Volume index of exports",155.0107,,
2019,704,"Viet Nam",4,"Volume index of imports",152.7992,,
2019,704,"Viet Nam",5,"Unit value index of exports",105.1947,,
2019,704,"Viet Nam",6,"Unit value index of imports",100.1357,,
2019,704,"Viet Nam",7,"Terms of trade index",105.0521,,
2019,704,"Viet Nam",8,"Purchasing power index of exports",162.8421,,
2019,876,"Wallis and Futuna Islands",1,"Value index of exports",143.012,,
2019,876,"Wallis and Futuna Islands",2,"Value index of imports",96.3726,,
2019,876,"Wallis and Futuna Islands",3,"Volume index of exports",224.5604,,
2019,876,"Wallis and Futuna Islands",4,"Volume index of imports",91.9175,,
2019,876,"Wallis and Futuna Islands",5,"Unit value index of exports",63.6853,,
2019,876,"Wallis and Futuna Islands",6,"Unit value index of imports",104.8469,,
2019,876,"Wallis and Futuna Islands",7,"Terms of trade index",60.7413,,
2019,876,"Wallis and Futuna Islands",8,"Purchasing power index of exports",136.4008,,
2019,887,"Yemen",1,"Value index of exports",128.1777,,
2019,887,"Yemen",2,"Value index of imports",72.0743,,
2019,887,"Yemen",3,"Volume index of exports",128.4408,,
2019,887,"Yemen",4,"Volume index of imports",71.5314,,
2019,887,"Yemen",5,"Unit value index of exports",99.7952,,
2019,887,"Yemen",6,"Unit value index of imports",100.7589,,
2019,887,"Yemen",7,"Terms of trade index",99.0436,,
2019,887,"Yemen",8,"Purchasing power index of exports",127.2124,,
2019,894,"Zambia",1,"Value index of exports",106.6288,,
2019,894,"Zambia",2,"Value index of imports",90.0552,,
2019,894,"Zambia",3,"Volume index of exports",97.8181,,
2019,894,"Zambia",4,"Volume index of imports",83.2757,,
2019,894,"Zambia",5,"Unit value index of exports",109.0072,,
2019,894,"Zambia",6,"Unit value index of imports",108.141,,
2019,894,"Zambia",7,"Terms of trade index",100.801,,
2019,894,"Zambia",8,"Purchasing power index of exports",98.6016,,
2019,716,"Zimbabwe",1,"Value index of exports",129.2952,,
2019,716,"Zimbabwe",2,"Value index of imports",79.3644,,
2019,716,"Zimbabwe",3,"Volume index of exports",124.0604,,
2019,716,"Zimbabwe",4,"Volume index of imports",76.167,,
2019,716,"Zimbabwe",5,"Unit value index of exports",104.2196,,
2019,716,"Zimbabwe",6,"Unit value index of imports",104.1979,,
2019,716,"Zimbabwe",7,"Terms of trade index",100.0208,,
2019,716,"Zimbabwe",8,"Purchasing power index of exports",124.0861,,
2019,0002,"Special economies",1,"Value index of exports",,,"Not applicable"
2019,0002,"Special economies",2,"Value index of imports",,,"Not applicable"
2019,0002,"Special economies",3,"Volume index of exports",,,"Not applicable"
2019,0002,"Special economies",4,"Volume index of imports",,,"Not applicable"
2019,0002,"Special economies",5,"Unit value index of exports",,,"Not applicable"
2019,0002,"Special economies",6,"Unit value index of imports",,,"Not applicable"
2019,0002,"Special economies",7,"Terms of trade index",,,"Not applicable"
2019,0002,"Special economies",8,"Purchasing power index of exports",,,"Not applicable"
2019,251,"France including French Guiana, Guadeloupe, Martinique, Mayotte, Monaco and Reunion",1,"Value index of exports",112.7772,,
2019,251,"France including French Guiana, Guadeloupe, Martinique, Mayotte, Monaco and Reunion",2,"Value index of imports",114.6997,,
2019,251,"France including French Guiana, Guadeloupe, Martinique, Mayotte, Monaco and Reunion",3,"Volume index of exports",100.8867,,
2019,251,"France including French Guiana, Guadeloupe, Martinique, Mayotte, Monaco and Reunion",4,"Volume index of imports",99.5889,,
2019,251,"France including French Guiana, Guadeloupe, Martinique, Mayotte, Monaco and Reunion",5,"Unit value index of exports",111.786,,
2019,251,"France including French Guiana, Guadeloupe, Martinique, Mayotte, Monaco and Reunion",6,"Unit value index of imports",115.1732,,
2019,251,"France including French Guiana, Guadeloupe, Martinique, Mayotte, Monaco and Reunion",7,"Terms of trade index",97.059,,
2019,251,"France including French Guiana, Guadeloupe, Martinique, Mayotte, Monaco and Reunion",8,"Purchasing power index of exports",97.9196,,
2019,579,"Norway including Svalbard and Jan Mayen Islands",1,"Value index of exports",98.9257,,
2019,579,"Norway including Svalbard and Jan Mayen Islands",2,"Value index of imports",111.6403,,
2019,579,"Norway including Svalbard and Jan Mayen Islands",3,"Volume index of exports",100.1334,,
2019,579,"Norway including Svalbard and Jan Mayen Islands",4,"Volume index of imports",105.6054,,
2019,579,"Norway including Svalbard and Jan Mayen Islands",5,"Unit value index of exports",98.7939,,
2019,579,"Norway including Svalbard and Jan Mayen Islands",6,"Unit value index of imports",105.7146,,
2019,579,"Norway including Svalbard and Jan Mayen Islands",7,"Terms of trade index",93.4534,,
2019,579,"Norway including Svalbard and Jan Mayen Islands",8,"Purchasing power index of exports",93.5781,,
2019,757,"Switzerland including Liechtenstein",1,"Value index of exports",108.3576,,
2019,757,"Switzerland including Liechtenstein",2,"Value index of imports",109.8025,,
2019,757,"Switzerland including Liechtenstein",3,"Volume index of exports",95.8546,,
2019,757,"Switzerland including Liechtenstein",4,"Volume index of imports",102.4525,,
2019,757,"Switzerland including Liechtenstein",5,"Unit value index of exports",113.0437,,
2019,757,"Switzerland including Liechtenstein",6,"Unit value index of imports",107.174,,
2019,757,"Switzerland including Liechtenstein",7,"Terms of trade index",105.4767,,
2019,757,"Switzerland including Liechtenstein",8,"Purchasing power index of exports",101.1044,,
2019,926,"United Kingdom including Channel Islands and Isle of Man",1,"Value index of exports",98.7498,,
2019,926,"United Kingdom including Channel Islands and Isle of Man",2,"Value index of imports",110.5087,,
2019,926,"United Kingdom including Channel Islands and Isle of Man",3,"Volume index of exports",110.7511,,
2019,926,"United Kingdom including Channel Islands and Isle of Man",4,"Volume index of imports",109.8214,,
2019,926,"United Kingdom including Channel Islands and Isle of Man",5,"Unit value index of exports",89.1638,,
2019,926,"United Kingdom including Channel Islands and Isle of Man",6,"Unit value index of imports",100.6258,,
2019,926,"United Kingdom including Channel Islands and Isle of Man",7,"Terms of trade index",88.6092,,
2019,926,"United Kingdom including Channel Islands and Isle of Man",8,"Purchasing power index of exports",98.1357,,
2019,842,"United States of America including Puerto Rico and United States Virgin Islands",1,"Value index of exports",109.3565,,
2019,842,"United States of America including Puerto Rico and United States Virgin Islands",2,"Value index of imports",110.8903,,
2019,842,"United States of America including Puerto Rico and United States Virgin Islands",3,"Volume index of exports",107.6193,,
2019,842,"United States of America including Puerto Rico and United States Virgin Islands",4,"Volume index of imports",109.4766,,
2019,842,"United States of America including Puerto Rico and United States Virgin Islands",5,"Unit value index of exports",101.6142,,
2019,842,"United States of America including Puerto Rico and United States Virgin Islands",6,"Unit value index of imports",101.2914,,
2019,842,"United States of America including Puerto Rico and United States Virgin Islands",7,"Terms of trade index",100.3187,,
2019,842,"United States of America including Puerto Rico and United States Virgin Islands",8,"Purchasing power index of exports",107.9623,,
2019,5600,"Asia and Oceania",1,"Value index of exports",114.676,,
2019,5600,"Asia and Oceania",2,"Value index of imports",116.6628,,
2019,5600,"Asia and Oceania",3,"Volume index of exports",113.2762,,
2019,5600,"Asia and Oceania",4,"Volume index of imports",112.9652,,
2019,5600,"Asia and Oceania",5,"Unit value index of exports",101.4155,,
2019,5600,"Asia and Oceania",6,"Unit value index of imports",103.4597,,
2019,5600,"Asia and Oceania",7,"Terms of trade index",98.0242,,
2019,5600,"Asia and Oceania",8,"Purchasing power index of exports",110.8412,,
2019,5702,"Northern America and Europe",1,"Value index of exports",114.7778,,
2019,5702,"Northern America and Europe",2,"Value index of imports",116.6152,,
2019,5702,"Northern America and Europe",3,"Volume index of exports",106.2893,,
2019,5702,"Northern America and Europe",4,"Volume index of imports",108.2116,,
2019,5702,"Northern America and Europe",5,"Unit value index of exports",108.0054,,
2019,5702,"Northern America and Europe",6,"Unit value index of imports",107.5411,,
2019,5702,"Northern America and Europe",7,"Terms of trade index",100.4318,,
2019,5702,"Northern America and Europe",8,"Purchasing power index of exports",106.7293,,
2019,5706,"Europe, Northern America, Australia and New Zealand",1,"Value index of exports",115.4437,,
2019,5706,"Europe, Northern America, Australia and New Zealand",2,"Value index of imports",116.3688,,
2019,5706,"Europe, Northern America, Australia and New Zealand",3,"Volume index of exports",106.454,,
2019,5706,"Europe, Northern America, Australia and New Zealand",4,"Volume index of imports",108.2539,,
2019,5706,"Europe, Northern America, Australia and New Zealand",5,"Unit value index of exports",108.4795,,
2019,5706,"Europe, Northern America, Australia and New Zealand",6,"Unit value index of imports",107.278,,
2019,5706,"Europe, Northern America, Australia and New Zealand",7,"Terms of trade index",101.12,,
2019,5706,"Europe, Northern America, Australia and New Zealand",8,"Purchasing power index of exports",107.6117,,
2019,5703,"Central and Southern Asia",1,"Value index of exports",117.0134,,
2019,5703,"Central and Southern Asia",2,"Value index of imports",121.5354,,
2019,5703,"Central and Southern Asia",3,"Volume index of exports",114.367,,
2019,5703,"Central and Southern Asia",4,"Volume index of imports",121.222,,
2019,5703,"Central and Southern Asia",5,"Unit value index of exports",103.1845,,
2019,5703,"Central and Southern Asia",6,"Unit value index of imports",100.5704,,
2019,5703,"Central and Southern Asia",7,"Terms of trade index",102.5993,,
2019,5703,"Central and Southern Asia",8,"Purchasing power index of exports",116.3498,,
2019,5704,"Eastern and South-Eastern Asia",1,"Value index of exports",111.9918,,
2019,5704,"Eastern and South-Eastern Asia",2,"Value index of imports",119.2207,,
2019,5704,"Eastern and South-Eastern Asia",3,"Volume index of exports",112.8834,,
2019,5704,"Eastern and South-Eastern Asia",4,"Volume index of imports",114.4372,,
2019,5704,"Eastern and South-Eastern Asia",5,"Unit value index of exports",99.2238,,
2019,5704,"Eastern and South-Eastern Asia",6,"Unit value index of imports",104.3371,,
2019,5704,"Eastern and South-Eastern Asia",7,"Terms of trade index",95.0993,,
2019,5704,"Eastern and South-Eastern Asia",8,"Purchasing power index of exports",107.3365,,
2019,5705,"Western Asia and Northern Africa",1,"Value index of exports",121.9427,,
2019,5705,"Western Asia and Northern Africa",2,"Value index of imports",103.9978,,
2019,5705,"Western Asia and Northern Africa",3,"Volume index of exports",113.8433,,
2019,5705,"Western Asia and Northern Africa",4,"Volume index of imports",101.4197,,
2019,5705,"Western Asia and Northern Africa",5,"Unit value index of exports",107.5281,,
2019,5705,"Western Asia and Northern Africa",6,"Unit value index of imports",102.7278,,
2019,5705,"Western Asia and Northern Africa",7,"Terms of trade index",104.6728,,
2019,5705,"Western Asia and Northern Africa",8,"Purchasing power index of exports",118.7046,,
2019,1400,"Developing economies",1,"Value index of exports",115.1243,,
2019,1400,"Developing economies",2,"Value index of imports",114.6751,,
2019,1400,"Developing economies",3,"Volume index of exports",113.1966,,
2019,1400,"Developing economies",4,"Volume index of imports",111.4591,,
2019,1400,"Developing economies",5,"Unit value index of exports",101.9274,,
2019,1400,"Developing economies",6,"Unit value index of imports",102.9912,,
2019,1400,"Developing economies",7,"Terms of trade index",98.967,,
2019,1400,"Developing economies",8,"Purchasing power index of exports",111.7807,,
2019,1410,"Developing economies: Africa",1,"Value index of exports",115.0217,,
2019,1410,"Developing economies: Africa",2,"Value index of imports",103.2713,,
2019,1410,"Developing economies: Africa",3,"Volume index of exports",105.7754,,
2019,1410,"Developing economies: Africa",4,"Volume index of imports",99.3792,,
2019,1410,"Developing economies: Africa",5,"Unit value index of exports",109.2443,,
2019,1410,"Developing economies: Africa",6,"Unit value index of imports",103.9906,,
2019,1410,"Developing economies: Africa",7,"Terms of trade index",105.0521,,
2019,1410,"Developing economies: Africa",8,"Purchasing power index of exports",110.6078,,
2019,1420,"Developing economies: Americas",1,"Value index of exports",114.4146,,
2019,1420,"Developing economies: Americas",2,"Value index of imports",105.5011,,
2019,1420,"Developing economies: Americas",3,"Volume index of exports",107.4566,,
2019,1420,"Developing economies: Americas",4,"Volume index of imports",104.1601,,
2019,1420,"Developing economies: Americas",5,"Unit value index of exports",106.4254,,
2019,1420,"Developing economies: Americas",6,"Unit value index of imports",100.7117,,
2019,1420,"Developing economies: Americas",7,"Terms of trade index",105.6732,,
2019,1420,"Developing economies: Americas",8,"Purchasing power index of exports",113.606,,
2019,1460,"Developing economies: Asia and Oceania",1,"Value index of exports",115.247,,
2019,1460,"Developing economies: Asia and Oceania",2,"Value index of imports",117.7966,,
2019,1460,"Developing economies: Asia and Oceania",3,"Volume index of exports",114.7142,,
2019,1460,"Developing economies: Asia and Oceania",4,"Volume index of imports",114.2791,,
2019,1460,"Developing economies: Asia and Oceania",5,"Unit value index of exports",100.6873,,
2019,1460,"Developing economies: Asia and Oceania",6,"Unit value index of imports",103.2977,,
2019,1460,"Developing economies: Asia and Oceania",7,"Terms of trade index",97.4729,,
2019,1460,"Developing economies: Asia and Oceania",8,"Purchasing power index of exports",111.5678,,
2019,1430,"Developing economies: Asia",1,"Value index of exports",115.2225,,
2019,1430,"Developing economies: Asia",2,"Value index of imports",117.7667,,
2019,1430,"Developing economies: Asia",3,"Volume index of exports",114.6955,,
2019,1430,"Developing economies: Asia",4,"Volume index of imports",114.2595,,
2019,1430,"Developing economies: Asia",5,"Unit value index of exports",100.6792,,
2019,1430,"Developing economies: Asia",6,"Unit value index of imports",103.2951,,
2019,1430,"Developing economies: Asia",7,"Terms of trade index",97.4676,,
2019,1430,"Developing economies: Asia",8,"Purchasing power index of exports",111.547,,
2019,1450,"Developing economies: Oceania",1,"Value index of exports",127.0066,,
2019,1450,"Developing economies: Oceania",2,"Value index of imports",129.5476,,
2019,1450,"Developing economies: Oceania",3,"Volume index of exports",123.5743,,
2019,1450,"Developing economies: Oceania",4,"Volume index of imports",121.9306,,
2019,1450,"Developing economies: Oceania",5,"Unit value index of exports",104.4244,,
